Cement, BlastFurnaceSlag, FlyAsh, Water, Superplasticizer, CoarseAggregate, FineAggregate, Age, ConcreteCompressiveStrength
0.4748858447488584,0.3973288964495642,0.0,0.3682107995577667,0.3105589965664908,0.3293604302325581,0.5268439855600995,0.07417582417582418,0.5353183016150069
0.18127852511415524,0.0,0.8345826836207091,0.38178917049015587,0.23602483739053298,0.7401162093023255,0.46111389630389743,0.1510989010989011,0.41410241470293796
0.2552511484018265,0.27295492386680453,0.12243877693836751,0.4784344683330942,0.20807452769954884,0.7703488372093024,0.48043153921313836,0.005494505494505495,0.13516880865002637
0.2922374429223744,0.0,0.5912043950663349,0.5886581371084219,0.14285713842058576,0.6639535581395349,0.412945273233032,0.1510989010989011,0.36389686966231144
0.502283105022831,0.0,0.5797101275449237,0.5926517474277575,0.3105589965664908,0.04941860465116279,0.5494230135126752,0.07417582417582418,0.359411993507213
0.3424657534246575,0.0,0.0,0.5127795410410433,0.0,0.9011627906976745,0.4766683678877091,0.016483516483516484,0.11386570608859366
0.6232876712328768,0.2609905524928863,0.0,0.038338619129519594,0.7267080519655884,0.14854644186046503,1.0,0.005494505494505495,0.33225365223006487
0.39520549315068493,0.0,0.606696643477362,0.3011181941162506,0.3074534066008259,0.7343022558139534,0.4603612921441822,0.03571428571428571,0.45396786978866005
0.4059360456621004,0.3586533003670556,0.5017491203873327,0.4041532924317881,0.29503104673816627,0.07005806976744178,0.5291019485660984,0.07417582417582418,0.6291267379874608
0.07100457990867581,0.5848636630750751,0.0,0.5902555572744942,0.09627328893561214,0.43139541860465125,0.505017561767239,0.07417582417582418,0.33150618740516224
0.6210045662100456,0.5264329442364988,0.0,0.3857827808094916,0.3136645865321557,0.3636627209302325,0.4081786798702668,0.1510989010989011,0.7608073193174865
0.2015981803652968,0.0,0.6256871226680523,0.3202874757257382,0.3074534066008259,0.834592953488372,0.523331632112291,0.005494505494505495,0.08870063756573159
0.2577625433789954,0.14969393405165166,0.6091953940271246,0.269968081548756,0.29813663670383117,0.6200581046511627,0.4681384526726614,0.1510989010989011,0.6432041894407423
0.16073057990867579,0.03784084648593511,0.8615691595731386,0.27955272235349976,0.12732918859226122,0.5968022906976743,0.6583041640725037,0.03571428571428571,0.341597118265781
0.6543379132420092,0.27017250868401516,0.0,0.2883385931710525,0.37577638584545386,0.14854644186046503,0.8321626492019659,0.016483516483516484,0.4057556099602743
0.3093607305936073,0.6608236059124698,0.0,0.848242807865243,0.0,0.3808139534883721,0.0,0.2445054945054945,0.3835804131949773
0.39977170319634703,0.0,0.4867566170887571,0.3099041847421131,0.36645961594845916,0.5026163488372094,0.7064726366165159,0.005494505494505495,0.25925002514638157
0.7374429223744292,0.2957707422777531,0.0,0.2531948702842221,0.5124223443347098,0.14854644186046503,0.7353236167781405,0.1510989010989011,0.7720194910183006
0.4155251141552511,0.3330550890326392,0.0,0.3714057596982211,0.22360247752787338,0.4924419302325582,0.5022579630059989,0.07417582417582418,0.4808770519715224
0.2116438287671233,0.0,0.502248860502283,0.3498402879354702,0.23291924742486808,0.5970930930232559,0.78248881781167,0.03571428571428571,0.2822972538257693
0.42077622831050226,0.5589871935278886,0.0,0.18290730470225167,0.34782607615446964,0.5918603953488372,0.5260913814003844,0.24725274725274726,0.9277439249469024
0.3493150684931507,0.2754591030961453,0.3848075846634407,0.5367412029570575,0.18633539793989448,0.3430232558139535,0.38886103696102586,0.07417582417582418,0.39205182240069325
0.4000000273972603,0.2721202132240436,0.12243877693836751,0.3107028349209944,0.34782607615446964,0.757848694767442,0.4729051965622798,0.1510989010989011,0.8034134995244424
0.2577625433789954,0.14969393405165166,0.6091953940271246,0.269968081548756,0.29813663670383117,0.6200581046511627,0.4681384526726614,0.27197802197802196,0.676466953443801
0.7374429223744292,0.2957707422777531,0.0,0.23642165901968823,0.5776397336136729,0.39244186046511625,0.5260913814003844,0.1510989010989011,0.7794942513889187
0.2205479589041096,0.36839175350681835,0.0,0.5607028648730719,0.0,0.5156977441860466,0.5807827745579193,0.2445054945054945,0.4452473014886583
0.2116438287671233,0.0,0.502248860502283,0.3498402879354702,0.23291924742486808,0.5970930930232559,0.78248881781167,0.005494505494505495,0.12607450170859602
0.3744292237442922,0.3171953308379855,0.0,0.848242807865243,0.0,0.3808139534883721,0.19066734715508363,0.49175824175824173,0.5776753725594961
0.07853879908675797,0.4496383102332495,0.628685653312774,0.39776361176749875,0.32298135642915043,0.3534883023255813,0.4274963227795078,0.07417582417582418,0.333125709060065
0.0958904109589041,0.37840846485935115,0.5297351165496716,0.44888177593167194,0.21739129759654355,0.4069767441860465,0.4515805590515139,0.07417582417582418,0.296623889289246
0.3420091392694064,0.0,0.4992503698375701,0.19408948548137747,0.38509315574244857,0.5959302325581395,0.767185164105479,0.27197802197802196,0.5361903584450071
0.4246575342465753,0.5342237150955546,0.0,0.5607028648730719,0.0,0.3808139534883721,0.31058704328672615,0.016483516483516484,0.2639840603957658
0.4949771415525114,0.5912632263427361,0.0,0.27076673172763727,0.44409936509008185,0.14854644186046503,0.7185149052793722,0.005494505494505495,0.2849134367737246
0.7374429223744292,0.2957707422777531,0.0,0.2531948702842221,0.5124223443347098,0.14854644186046503,0.7353236167781405,0.07417582417582418,0.7220630676980956
0.5342465753424658,0.0,0.0,0.48083065848635764,0.09316769896994724,0.5377906976744186,0.5594581370471533,0.07417582417582418,0.5298368264566296
0.2922374429223744,0.0,0.5912043950663349,0.5886581371084219,0.14285713842058576,0.6639535581395349,0.412945273233032,0.03571428571428571,0.22112869617861458
0.1559360799086758,0.43266556092374336,0.0,0.51038335088778,0.0,0.6558138837209302,0.326894119030253,0.016483516483516484,0.10464681960002042
0.3493150684931507,0.0,0.0,0.5607028648730719,0.0,0.25813949999999997,0.8805820901504521,0.016483516483516484,0.09829326269573348
0.6844748584474886,0.26349470946290554,0.0,0.20447277646500256,0.3540372560857995,0.42383717441860463,0.6475162858514573,0.24725274725274726,0.9115485464444636
0.0867579908675799,0.4563160899774528,0.6396801407392262,0.9201277936132858,0.18633539793989448,0.19767441860465115,0.15554441478441033,0.07417582417582418,0.40986671010007997
0.182648401826484,0.12576516904449364,0.6096951341420749,0.3865814309883729,0.25465837718452244,0.7511628604651164,0.4683894210771353,0.03571428571428571,0.23881899187290376
0.2054794520547945,0.8013355726433318,0.0,0.5607028648730719,0.0,0.3744185697674418,0.30632208567920227,0.2445054945054945,0.6029650081715462
0.4429223744292237,0.0,0.533233352326836,0.7955271037266877,0.32608694639481534,0.05290701162790702,0.46261925515018104,0.07417582417582418,0.3624019026386422
0.6543379132420092,0.27017250868401516,0.0,0.2883385931710525,0.37577638584545386,0.14854644186046503,0.8321626492019659,0.24725274725274726,0.6885511321427964
0.14931505479452054,0.361435715549845,0.6426786713839479,0.42891372433499336,0.2422360173218628,0.5968022906976743,0.3828399026295977,0.27197802197802196,0.6394668154844104
0.4817351598173516,0.0,0.5647176242463481,0.44888177593167194,0.24844719725319264,0.5843023255813954,0.23833418394385456,0.07417582417582418,0.42942568654355767
0.6573059223744292,0.5258764695471865,0.0,0.19249194550699542,0.6832297924462797,0.4177325930232559,0.40592071686426795,0.005494505494505495,0.4767659019998979
0.7853881278538812,0.06677796438694432,0.39480258686249114,0.3210862457129292,0.3602484360171293,0.48255813953488375,0.29603614426710356,0.1510989010989011,0.7317802599172857
0.1050228310502283,0.0,0.9095452001135872,0.4728434378476862,0.46583849484973616,0.11046511627906977,0.7275464562496613,0.07417582417582418,0.16432042268146063
0.2522831050228311,0.0,0.5017491203873327,0.2995207739501783,0.27018632701284695,0.6011627558139534,0.7767185013578626,0.005494505494505495,0.1396536723471701
0.4452054794520548,0.0,0.0,0.5127795410410433,0.0,0.6947674418604651,0.351229323706733,0.016483516483516484,0.35667123101211484
0.769406392694064,0.49248748735371434,0.0,0.5127795410410433,0.34472048618880474,0.24389541860465125,0.2857502028550048,0.016483516483516484,0.6698642000713642
0.2237442922374429,0.37006121931098307,0.0,0.5607028648730719,0.0,0.477907046511628,0.5323633336094331,0.005494505494505495,0.11311822880573635
0.2552511484018265,0.27295492386680453,0.12243877693836751,0.4784344683330942,0.20807452769954884,0.7703488372093024,0.48043153921313836,0.07417582417582418,0.4721564836715207
0.4931506849315068,0.0,0.6296851385401757,0.7044728363691574,0.18633539793989448,0.1744186046511628,0.3587556663575916,0.07417582417582418,0.47003864382804644
0.6506849315068494,0.05564830365578693,0.4697651033553692,0.2811501425195721,0.4316770052274222,0.39825581395348836,0.6297040017885,0.016483516483516484,0.5427931118174439
0.3107306073059361,0.0,0.4702648434703195,0.5183705715264514,0.21739129759654355,0.4328489069767443,0.6347215635557389,0.27197802197802196,0.5228603469007188
0.1527397123287671,0.1174179234961256,0.6211894016634862,0.2915335533115069,0.3354037162918101,0.8133722354651162,0.5072755247732379,0.03571428571428571,0.26385948084862293
0.2525114292237443,0.0,0.5017491203873327,0.3003194241290596,0.32298135642915043,0.5895348488372093,0.7772202876399571,0.07417582417582418,0.43690049674599474
0.3378995433789954,0.0,0.4782608402320587,0.5591054447069995,0.16459626818024012,0.4299419302325582,0.6603111586740287,0.07417582417582418,0.31007848038067726
0.0,0.42570952296677,0.0,0.5607028648730719,0.0,0.25,0.8730557474995935,0.07417582417582418,0.18624643543656247
0.8515981735159818,0.0,0.0,0.848242807865243,0.0,0.3808139534883721,0.0,0.739010989010989,0.49582661008662293
0.3420091392694064,0.0,0.4992503698375701,0.19408948548137747,0.38509315574244857,0.5959302325581395,0.767185164105479,0.03571428571428571,0.3865703472423158
0.6506849315068494,0.05564830365578693,0.4697651033553692,0.2811501425195721,0.4316770052274222,0.39825581395348836,0.6297040017885,0.005494505494505495,0.28877539027719923
0.14383561643835616,0.357540350988431,0.6601699252322861,0.4257188840028487,0.25155278721885754,0.5953488023255814,0.3828399026295977,0.005494505494505495,0.21290644606718445
0.2511415525114155,0.3931552736753802,0.0,0.6525559022177931,0.0,0.5011628604651164,0.39136981784464536,0.005494505494505495,0.05581163712001089
0.4817351598173516,0.0,0.0,0.44888177593167194,0.24844719725319264,0.5784883720930233,0.5720020414652509,0.07417582417582418,0.2836676288443411
0.2317351598173516,0.8494713219166052,0.0,0.6525559022177931,0.0,0.4720930930232559,0.09031611181030277,0.07417582417582418,0.49022051800723854
0.2550228242009132,0.27295492386680453,0.12243877693836751,0.4784344683330942,0.21428570763087865,0.7697675843023254,0.4801807213355177,0.27197802197802196,0.6424567495317491
0.4456621278538813,0.0,0.5872063791942115,0.4233226938495853,0.29503104673816627,0.6447674069767442,0.40015055093731366,0.1510989010989011,0.618288280012166
0.2522831050228311,0.0,0.5017491203873327,0.2995207739501783,0.27018632701284695,0.6011627558139534,0.7767185013578626,0.1510989010989011,0.5010589261507145
0.2237442922374429,0.0,0.0,0.46485621720901477,0.0,0.9418604651162791,0.6297040017885,0.07417582417582418,0.1235829107657384
0.228310502283105,0.03060656701068281,0.7046476550330538,0.6725239538144717,0.05279502941630343,0.40988372093023256,0.519317642909241,0.07417582417582418,0.2446742181306645
0.634703196347032,0.2643294423649879,0.0,0.848242807865243,0.0,0.3808139534883721,0.0,0.49175824175824173,0.47875917475418406
0.0776255707762557,0.4507512596118741,0.6296851385401757,0.4009584520996434,0.3105589965664908,0.3546511627906977,0.4264927502153187,0.07417582417582418,0.333125709060065
0.265296796803653,0.15191986341546795,0.6186906511137236,0.151757192134757,0.36956520591412406,0.7985463691860467,0.4984947916805696,0.07417582417582418,0.6625140067899342
0.5639269406392694,0.0,0.0,0.5607028648730719,0.0,0.7151162790697675,0.5318615473273386,0.49175824175824173,0.4823719940792823
0.3436073059360731,0.0,0.0,0.51038335088778,0.0,0.9029069069767441,0.4774209720474243,0.016483516483516484,0.11399028563573653
0.7431506849315068,0.13216472118249395,0.0,0.848242807865243,0.0,0.3808139534883721,0.0,1.0,0.5153855989880554
0.1527397123287671,0.1174179234961256,0.6211894016634862,0.2915335533115069,0.3354037162918101,0.8133722354651162,0.5072755247732379,0.07417582417582418,0.35866452868231036
0.2522831050228311,0.0,0.5017491203873327,0.2995207739501783,0.27018632701284695,0.6011627558139534,0.7767185013578626,0.03571428571428571,0.298741741590675
0.08972603424657535,0.5898720187513414,0.0,0.6525559022177931,0.0,0.49651159302325576,0.38760664651921606,0.016483516483516484,0.10041111499716246
0.7947488721461188,0.1391207591394673,0.0,0.6246006299824431,0.09316769896994724,0.9401163488372094,0.04816862307086545,0.07417582417582418,0.4615672346223305
0.2025114086757991,0.0,0.6266866478754628,0.32188501570012024,0.2422360173218628,0.8401162790697675,0.5268439855600995,0.1510989010989011,0.41123708511865176
0.5228310502283106,0.0,0.0,0.5607028648730719,0.0,0.5145348837209303,0.5795283841161095,0.016483516483516484,0.17353930917003388
0.4223744292237443,0.33667223711751093,0.4697651033553692,0.5287539823183861,0.2795030969098417,0.29941860465116277,0.2558956501291912,0.07417582417582418,0.4934595737749987
0.16073057990867579,0.03784084648593511,0.8615691595731386,0.27955272235349976,0.12732918859226122,0.5968022906976743,0.6583041640725037,0.27197802197802196,0.44038869915008594
0.13013698630136986,0.5203116391816078,0.0,0.43290733465432907,0.34161489622313984,0.5494186046511628,0.4892122723058067,0.07417582417582418,0.3790955370398789
0.1095890410958904,0.6588759236317628,0.0,0.4153354732109139,0.36956520591412406,0.7799420029069766,0.2027094652910867,0.07417582417582418,0.43727421047151394
0.7374429223744292,0.2957707422777531,0.0,0.2531948702842221,0.5124223443347098,0.14854644186046503,0.7353236167781405,0.24725274725274726,0.7832315755134315
0.4520547945205479,0.0,0.5997001319430245,0.7204472776465003,0.3105589965664908,0.2238372093023256,0.3361766384050159,0.07417582417582418,0.26797060590433797
0.3358447625570776,0.0,0.4937531236255935,0.28993613314543454,0.3975155156051082,0.5430232209302325,0.7400903606677589,0.1510989010989011,0.49458078969928465
0.4611872146118721,0.21146355389199034,0.0,0.848242807865243,0.0,0.3808139534883721,0.19066734715508363,0.2445054945054945,0.5837797454535878
0.3607305936073059,0.281023933461724,0.3898050857629659,0.39297123146097196,0.3105589965664908,0.39244186046511625,0.42398396933169913,0.07417582417582418,0.5910053716458297
0.2550228242009132,0.0,0.8730634270945499,0.2635782810761569,0.3167701764978206,0.7340116279069767,0.457601693382942,0.27197802197802196,0.5948673625231684
0.0776255707762557,0.545353375826712,0.48975510775347003,0.6166134093437717,0.18633539793989448,0.13372093023255813,0.47415958700408956,0.07417582417582418,0.3069639917021052
0.3105022831050228,0.0,0.0,0.5047923204023719,0.0,0.9215116279069767,0.4892122723058067,0.07417582417582418,0.1894855036622774
0.09817351598173515,0.0,0.6696651473363774,0.4728434378476862,0.34161489622313984,0.5174418604651163,0.5469142326290557,0.07417582417582418,0.13541796774431214
0.2513698767123288,0.0,0.6076961237072627,0.46725240736227813,0.17701862804289975,0.7459301627906976,0.4648770676293267,0.07417582417582418,0.28117603790148343
0.2550228242009132,0.27295492386680453,0.12243877693836751,0.4784344683330942,0.21428570763087865,0.7697675843023254,0.4801807213355177,0.005494505494505495,0.19521615037289525
1.0,0.0,0.0,0.3210862457129292,0.0776397491416227,0.6947674418604651,0.20572003245680076,0.07417582417582418,0.9674847381957079
0.5662100456621004,0.0,0.0,0.6485622918984575,0.0,0.502906976744186,0.4540893399351334,0.07417582417582418,0.3115734474043465
0.14931505479452054,0.361435715549845,0.6426786713839479,0.42891372433499336,0.2422360173218628,0.5968022906976743,0.3828399026295977,0.07417582417582418,0.48424071220233494
0.7431506849315068,0.13216472118249395,0.0,0.848242807865243,0.0,0.3808139534883721,0.0,0.49175824175824173,0.49221379076152466
0.08584476255707764,0.5826377225815981,0.0,0.5607028648730719,0.0,0.7151162790697675,0.5341195103333374,0.49175824175824173,0.5217391309764329
0.7625570776255708,0.0,0.0,0.7683706014785288,0.0,0.10872100000000008,0.3153537871763445,0.07417582417582418,0.2680951854514809
0.10273972602739725,0.31997774602077483,0.4447775978577432,0.6405750712597861,0.2795030969098417,0.17151162790697674,0.5895635076505875,0.07417582417582418,0.2200074802543286
0.1506849315068493,0.11713967363060111,0.8185906950947318,0.0,0.17701862804289975,0.7491277645348838,0.46688406223085166,0.27197802197802196,0.45969852895723257
0.541095890410959,0.0,0.0,0.6006389680664289,0.0,0.48546511627906974,0.4691420252368505,0.005494505494505495,0.1356671268385979
0.3972602739726027,0.3227601612035642,0.44977509895726836,0.46485621720901477,0.2795030969098417,0.2005813953488372,0.43652787374979674,0.07417582417582418,0.522611187806433
0.42077622831050226,0.5589871935278886,0.0,0.18290730470225167,0.34782607615446964,0.5918603953488372,0.5260913814003844,0.1510989010989011,0.8802790551956909
0.5949771826484018,0.5258764695471865,0.0,0.3442491376417524,0.3602484360171293,0.4177325930232559,0.40592071686426795,0.016483516483516484,0.6673726589603254
0.5799086757990868,0.0,0.709645156132579,0.5686900855117433,0.34161489622313984,0.0,0.46161568258599195,0.07417582417582418,0.4801295622307104
0.5949771826484018,0.5258764695471865,0.0,0.3442491376417524,0.3602484360171293,0.4177325930232559,0.40592071686426795,0.07417582417582418,0.8592251740183176
0.634703196347032,0.0,0.0,0.848242807865243,0.0,0.3808139534883721,0.19066734715508363,0.739010989010989,0.634981939329312
0.4748858447488584,0.0,0.0,0.5607028648730719,0.0,0.6133720930232558,0.5920722885342071,0.005494505494505495,0.11859972888002314
